30,0.8029733296810021,0.8075064614001574,5323.754925787449
31,0.8153497522225266,0.8194179121249578,4880.395139336586
32,0.8183131210000747,0.8218901000112372,4819.964667856693
33,0.8199566700699753,0.8175075851219238,4793.761273801327
34,0.8219363996314466,0.8003146420946173,4774.626303315163
35,0.8256717384266753,0.8209911225980447,4745.508090019226
36,0.8241402495206315,0.8155972581188897,4746.526990532875
37,0.8265184152202605,0.8253736374873581,4728.923077106476
38,0.8265557686082128,0.8222272165411844,4721.8642835617065
39,0.828709813980128,0.8261602427239015,4713.912364602089
40,0.8283860846178749,0.8266097314304978,4710.771160066128
41,0.829319919316682,0.8224519608944826,4699.86595672369
42,0.8302537540154892,0.8194179121249578,4693.7505440711975
43,0.8293821749632692,0.8243622878975165,4691.436521649361
44,0.8312000398436138,0.8275087088436903,4688.459822237492
45,0.8309510172572653,0.8240251713675694,4684.208740532398
46,0.8312124909729313,0.8291942914934263,4679.150316476822
47,0.832046716637199,0.8149230250589954,4677.170327782631
48,0.8331050626291805,0.8238004270142713,4669.822296738625
